YEAR,COUNTRY,EVENT_TYPE,SUB_EVENT_TYPE,CENTROID_LATITUDE,CENTROID_LONGITUDE,EVENTS,FATALITIES
2017,Iraq,Battles,Government regains territory,"33,278","44,3783",1,1
2017,Iraq,Battles,Government regains territory,"34,6687","43,6316",9,248
2017,Iraq,Battles,Government regains territory,"35,2858","44,0603",10,247
2017,Iraq,Battles,Government regains territory,"35,9879","42,3496",304,4141
2017,Iraq,Battles,Government regains territory,"36,3791","44,2104",1,3
2017,Iraq,Battles,Non-state actor overtakes territory,"33,1774","41,3987",1,0
2017,Iraq,Battles,Non-state actor overtakes territory,"35,9879","42,3496",4,8
2017,Iraq,Explosions/Remote violence,Air/drone strike,"31,8451","45,1666",1,41
2017,Iraq,Explosions/Remote violence,Air/drone strike,"32,49","43,8069",1,10
2017,Iraq,Explosions/Remote violence,Air/drone strike,"33,1774","41,3987",393,1946
2017,Iraq,Explosions/Remote violence,Air/drone strike,"33,278","44,3783",7,8
2017,Iraq,Explosions/Remote violence,Air/drone strike,"34,0711","44,8903",28,152
2017,Iraq,Explosions/Remote violence,Air/drone strike,"34,6687","43,6316",95,268
2017,Iraq,Explosions/Remote violence,Air/drone strike,"35,2858","44,0603",113,425
2017,Iraq,Explosions/Remote violence,Air/drone strike,"35,5263","45,379",3,84
2017,Iraq,Explosions/Remote violence,Air/drone strike,"35,9879","42,3496",566,6038
2017,Iraq,Explosions/Remote violence,Air/drone strike,"36,3791","44,2104",53,98
2017,Iraq,Explosions/Remote violence,Air/drone strike,"37,0446","43,1386",162,320
2017,Iraq,Explosions/Remote violence,Chemical weapon,"33,1774","41,3987",1,0
2017,Iraq,Explosions/Remote violence,Chemical weapon,"35,9879","42,3496",9,74
2017,Iraq,Explosions/Remote violence,Grenade,"30,2047","47,5084",1,0
2017,Iraq,Explosions/Remote violence,Grenade,"31,0697","43,38",1,3
2017,Iraq,Explosions/Remote violence,Grenade,"31,8451","45,1666",2,0
2017,Iraq,Explosions/Remote violence,Grenade,"32,5765","44,6371",3,0
2017,Iraq,Explosions/Remote violence,Grenade,"33,1774","41,3987",2,1
2017,Iraq,Explosions/Remote violence,Grenade,"33,278","44,3783",4,1
2017,Iraq,Explosions/Remote violence,Grenade,"34,0711","44,8903",1,0
2017,Iraq,Explosions/Remote violence,Grenade,"35,2858","44,0603",4,0
2017,Iraq,Explosions/Remote violence,Grenade,"35,5263","45,379",1,0
2017,Iraq,Explosions/Remote violence,Grenade,"35,9879","42,3496",3,1
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"30,2047","47,5084",3,15
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"31,2876","46,2732",1,0
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"32,49","43,8069",2,10
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"32,5765","44,6371",19,29
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"33,1774","41,3987",113,219
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"33,278","44,3783",412,551
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"34,0711","44,8903",150,236
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"34,6687","43,6316",73,320
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"35,2858","44,0603",49,66
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"35,5263","45,379",1,1
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"35,9879","42,3496",119,471
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"36,3791","44,2104",3,7
2017,Iraq,Explosions/Remote violence,Remote explosive/landmine/IED,"37,0446","43,1386",1,0
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"30,2047","47,5084",1,1
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"32,5765","44,6371",1,0
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"33,1774","41,3987",31,77
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"33,278","44,3783",11,4
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"34,0711","44,8903",30,35
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"34,6687","43,6316",63,85
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"35,2858","44,0603",19,31
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"35,9879","42,3496",137,705
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"36,3791","44,2104",4,0
2017,Iraq,Explosions/Remote violence,Shelling/artillery/missile attack,"37,0446","43,1386",6,1
2017,Iraq,Explosions/Remote violence,Suicide bomb,"30,2047","47,5084",1,16
2017,Iraq,Explosions/Remote violence,Suicide bomb,"31,2876","46,2732",2,87
2017,Iraq,Explosions/Remote violence,Suicide bomb,"32,5765","44,6371",3,36
2017,Iraq,Explosions/Remote violence,Suicide bomb,"33,1774","41,3987",27,188
2017,Iraq,Explosions/Remote violence,Suicide bomb,"33,278","44,3783",13,152
2017,Iraq,Explosions/Remote violence,Suicide bomb,"34,0711","44,8903",8,45
2017,Iraq,Explosions/Remote violence,Suicide bomb,"34,6687","43,6316",16,134
2017,Iraq,Explosions/Remote violence,Suicide bomb,"35,2858","44,0603",10,65
2017,Iraq,Explosions/Remote violence,Suicide bomb,"35,9879","42,3496",40,319
2017,Iraq,Protests,Excessive force against protesters,"32,7059","45,704",1,0
2017,Iraq,Protests,Peaceful protest,"30,2047","47,5084",3,0
2017,Iraq,Protests,Peaceful protest,"31,0697","43,38",2,0
2017,Iraq,Protests,Peaceful protest,"31,2876","46,2732",2,0
2017,Iraq,Protests,Peaceful protest,"31,8451","45,1666",2,0
2017,Iraq,Protests,Peaceful protest,"32,49","43,8069",2,0
2017,Iraq,Protests,Peaceful protest,"33,278","44,3783",7,0
2017,Iraq,Protests,Peaceful protest,"34,0711","44,8903",3,0
2017,Iraq,Protests,Peaceful protest,"34,6687","43,6316",1,0
2017,Iraq,Protests,Peaceful protest,"35,2858","44,0603",2,0
2017,Iraq,Protests,Peaceful protest,"35,5263","45,379",8,0
2017,Iraq,Protests,Peaceful protest,"35,9879","42,3496",3,0
2017,Iraq,Protests,Peaceful protest,"36,3791","44,2104",2,0
2017,Iraq,Protests,Protest with intervention,"36,3791","44,2104",1,0
2017,Iraq,Riots,Mob violence,"35,2858","44,0603",1,0
2017,Iraq,Riots,Mob violence,"35,9879","42,3496",2,2
2017,Iraq,Riots,Mob violence,"37,0446","43,1386",1,0
2017,Iraq,Riots,Violent demonstration,"31,0697","43,38",1,1
2017,Iraq,Riots,Violent demonstration,"33,278","44,3783",2,5
2017,Iraq,Riots,Violent demonstration,"34,0711","44,8903",1,0
2017,Iraq,Riots,Violent demonstration,"35,5263","45,379",4,5
2017,Iraq,Riots,Violent demonstration,"36,3791","44,2104",3,0
2017,Iraq,Strategic developments,Agreement,"34,6687","43,6316",1,0
2017,Iraq,Strategic developments,Agreement,"35,2858","44,0603",1,0
2017,Iraq,Strategic developments,Arrests,"33,278","44,3783",1,0
2017,Iraq,Strategic developments,Arrests,"35,9879","42,3496",2,0
2017,Iraq,Strategic developments,Change to group/activity,"31,0697","43,38",1,0
2017,Iraq,Strategic developments,Change to group/activity,"33,1774","41,3987",10,0
2017,Iraq,Strategic developments,Change to group/activity,"33,278","44,3783",4,0
2017,Iraq,Strategic developments,Change to group/activity,"34,0711","44,8903",1,0
2017,Iraq,Strategic developments,Change to group/activity,"34,6687","43,6316",7,0
2017,Iraq,Strategic developments,Change to group/activity,"35,2858","44,0603",3,0
2017,Iraq,Strategic developments,Change to group/activity,"35,9879","42,3496",7,0
2017,Iraq,Strategic developments,Change to group/activity,"36,3791","44,2104",1,0
2017,Iraq,Strategic developments,Disrupted weapons use,"30,2047","47,5084",2,0
2017,Iraq,Strategic developments,Disrupted weapons use,"32,5765","44,6371",6,0
2017,Iraq,Strategic developments,Disrupted weapons use,"33,1774","41,3987",59,4
2017,Iraq,Strategic developments,Disrupted weapons use,"33,278","44,3783",34,1
2017,Iraq,Strategic developments,Disrupted weapons use,"34,0711","44,8903",27,1
2017,Iraq,Strategic developments,Disrupted weapons use,"34,6687","43,6316",25,11
2017,Iraq,Strategic developments,Disrupted weapons use,"35,2858","44,0603",14,8
2017,Iraq,Strategic developments,Disrupted weapons use,"35,5263","45,379",1,0
2017,Iraq,Strategic developments,Disrupted weapons use,"35,9879","42,3496",33,14
2017,Iraq,Strategic developments,Disrupted weapons use,"36,3791","44,2104",1,2
2017,Iraq,Strategic developments,Disrupted weapons use,"37,0446","43,1386",2,0
2017,Iraq,Strategic developments,Headquarters or base established,"35,2858","44,0603",2,0
2017,Iraq,Strategic developments,Looting/property destruction,"33,1774","41,3987",1,0
2017,Iraq,Strategic developments,Looting/property destruction,"34,0711","44,8903",9,0
2017,Iraq,Strategic developments,Looting/property destruction,"34,6687","43,6316",5,0
2017,Iraq,Strategic developments,Looting/property destruction,"35,2858","44,0603",4,0
2017,Iraq,Strategic developments,Looting/property destruction,"35,5263","45,379",1,0
2017,Iraq,Strategic developments,Looting/property destruction,"35,9879","42,3496",8,0
2017,Iraq,Strategic developments,Non-violent transfer of territory,"33,1774","41,3987",10,0
2017,Iraq,Strategic developments,Non-violent transfer of territory,"34,0711","44,8903",4,0
2017,Iraq,Strategic developments,Non-violent transfer of territory,"34,6687","43,6316",8,0
2017,Iraq,Strategic developments,Non-violent transfer of territory,"35,2858","44,0603",13,0
2017,Iraq,Strategic developments,Non-violent transfer of territory,"35,5263","45,379",1,0
2017,Iraq,Strategic developments,Non-violent transfer of territory,"35,9879","42,3496",22,0
2017,Iraq,Strategic developments,Other,"32,5765","44,6371",1,0
2017,Iraq,Strategic developments,Other,"33,1774","41,3987",5,4
2017,Iraq,Strategic developments,Other,"33,278","44,3783",2,0
2017,Iraq,Strategic developments,Other,"34,0711","44,8903",1,0
2017,Iraq,Strategic developments,Other,"34,6687","43,6316",4,0
2017,Iraq,Strategic developments,Other,"35,2858","44,0603",8,0
2017,Iraq,Strategic developments,Other,"35,9879","42,3496",22,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"32,5765","44,6371",2,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"33,1774","41,3987",2,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"33,278","44,3783",2,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"34,0711","44,8903",7,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"34,6687","43,6316",2,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"35,2858","44,0603",4,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"35,5263","45,379",2,0
2017,Iraq,Violence against civilians,Abduction/forced disappearance,"35,9879","42,3496",8,0
2017,Iraq,Violence against civilians,Attack,"30,2047","47,5084",2,1
2017,Iraq,Violence against civilians,Attack,"31,2876","46,2732",2,1
2017,Iraq,Violence against civilians,Attack,"31,8451","45,1666",2,1
2017,Iraq,Violence against civilians,Attack,"31,999","47,135",1,0
2017,Iraq,Violence against civilians,Attack,"32,5765","44,6371",1,0
2017,Iraq,Violence against civilians,Attack,"33,1774","41,3987",34,197
2017,Iraq,Violence against civilians,Attack,"33,278","44,3783",24,43
2017,Iraq,Violence against civilians,Attack,"34,0711","44,8903",38,63
2017,Iraq,Violence against civilians,Attack,"34,6687","43,6316",10,18
2017,Iraq,Violence against civilians,Attack,"35,2858","44,0603",59,422
2017,Iraq,Violence against civilians,Attack,"35,5263","45,379",4,2
2017,Iraq,Violence against civilians,Attack,"35,9879","42,3496",122,2061
2017,Israel,Battles,Armed clash,"30,6783","34,8831",2,1
2017,Israel,Battles,Armed clash,"31,7281","34,9945",1,0
2017,Israel,Battles,Armed clash,"32,085","34,9167",1,1
2017,Israel,Explosions/Remote violence,Air/drone strike,"30,6783","34,8831",1,0
2017,Israel,Explosions/Remote violence,Remote explosive/landmine/IED,"32,6278","34,9819",1,1
2017,Israel,Explosions/Remote violence,Remote explosive/landmine/IED,"32,839","35,3807",1,0
2017,Israel,Explosions/Remote violence,Shelling/artillery/missile attack,"30,6783","34,8831",25,0
2017,Israel,Explosions/Remote violence,Shelling/artillery/missile attack,"32,085","34,9167",1,0
2017,Israel,Protests,Excessive force against protesters,"30,6783","34,8831",1,1
2017,Israel,Protests,Peaceful protest,"30,6783","34,8831",16,0
2017,Israel,Protests,Peaceful protest,"31,7281","34,9945",39,0
2017,Israel,Protests,Peaceful protest,"32,085","34,9167",79,0
2017,Israel,Protests,Peaceful protest,"32,0984","34,8103",43,0
2017,Israel,Protests,Peaceful protest,"32,6278","34,9819",26,0
2017,Israel,Protests,Peaceful protest,"32,839","35,3807",71,0
2017,Israel,Protests,Protest with intervention,"31,7281","34,9945",8,0
2017,Israel,Protests,Protest with intervention,"32,0984","34,8103",2,0
2017,Israel,Protests,Protest with intervention,"32,6278","34,9819",2,0
2017,Israel,Protests,Protest with intervention,"32,839","35,3807",2,0
2017,Israel,Riots,Mob violence,"30,6783","34,8831",3,0
2017,Israel,Riots,Mob violence,"31,7281","34,9945",13,0
2017,Israel,Riots,Mob violence,"32,085","34,9167",3,1
2017,Israel,Riots,Mob violence,"32,0984","34,8103",1,0
2017,Israel,Riots,Mob violence,"32,6278","34,9819",4,0
2017,Israel,Riots,Mob violence,"32,839","35,3807",2,0
2017,Israel,Riots,Violent demonstration,"30,6783","34,8831",1,2
2017,Israel,Riots,Violent demonstration,"31,7281","34,9945",36,0
2017,Israel,Riots,Violent demonstration,"32,085","34,9167",6,1
2017,Israel,Riots,Violent demonstration,"32,0984","34,8103",9,0
2017,Israel,Riots,Violent demonstration,"32,6278","34,9819",3,0
2017,Israel,Strategic developments,Arrests,"32,6278","34,9819",2,0
2017,Israel,Strategic developments,Change to group/activity,"30,6783","34,8831",1,0
2017,Israel,Strategic developments,Change to group/activity,"32,085","34,9167",1,0
2017,Israel,Strategic developments,Disrupted weapons use,"30,6783","34,8831",3,0
2017,Israel,Strategic developments,Disrupted weapons use,"32,839","35,3807",1,0
2017,Israel,Strategic developments,Looting/property destruction,"30,6783","34,8831",3,0
2017,Israel,Strategic developments,Looting/property destruction,"31,7281","34,9945",1,0
2017,Israel,Strategic developments,Looting/property destruction,"32,0984","34,8103",1,0
2017,Israel,Strategic developments,Looting/property destruction,"32,839","35,3807",1,0
2017,Israel,Strategic developments,Other,"32,0984","34,8103",2,0
2017,Israel,Violence against civilians,Attack,"30,6783","34,8831",2,1
2017,Israel,Violence against civilians,Attack,"31,7281","34,9945",1,0
2017,Israel,Violence against civilians,Attack,"32,085","34,9167",6,1
2017,Israel,Violence against civilians,Attack,"32,0984","34,8103",1,0
2017,Israel,Violence against civilians,Attack,"32,6278","34,9819",1,0
2017,Israel,Violence against civilians,Attack,"32,839","35,3807",1,0
2017,Jordan,Battles,Armed clash,"31,6696","36,3151",1,2
2017,Jordan,Battles,Armed clash,"32,4735","35,8353",1,1
2017,Jordan,Explosions/Remote violence,Air/drone strike,"32,4735","35,8353",1,0
2017,Jordan,Explosions/Remote violence,Air/drone strike,"32,5408","38,1525",1,0
2017,Jordan,Explosions/Remote violence,Remote explosive/landmine/IED,"32,5408","38,1525",7,31
2017,Jordan,Explosions/Remote violence,Shelling/artillery/missile attack,"32,4735","35,8353",3,0
2017,Jordan,Protests,Peaceful protest,"29,9747","35,2057",2,0
2017,Jordan,Protests,Peaceful protest,"30,2431","36,501",5,0
2017,Jordan,Protests,Peaceful protest,"30,8097","35,6612",3,0
2017,Jordan,Protests,Peaceful protest,"31,1106","35,8385",11,0
2017,Jordan,Protests,Peaceful protest,"31,6029","35,6669",2,0
2017,Jordan,Protests,Peaceful protest,"31,6696","36,3151",60,0
2017,Jordan,Protests,Peaceful protest,"31,8608","36,8739",6,0
2017,Jordan,Protests,Peaceful protest,"31,9393","35,6476",8,0
2017,Jordan,Protests,Peaceful protest,"32,2431","35,9005",2,0
2017,Jordan,Protests,Peaceful protest,"32,2912","35,7319",2,0
2017,Jordan,Protests,Peaceful protest,"32,4735","35,8353",7,0
2017,Jordan,Protests,Protest with intervention,"30,2431","36,501",1,0
2017,Jordan,Riots,Mob violence,"31,1106","35,8385",1,0
2017,Jordan,Riots,Mob violence,"31,6696","36,3151",1,0
2017,Jordan,Riots,Mob violence,"31,9393","35,6476",1,0
2017,Jordan,Riots,Violent demonstration,"30,2431","36,501",1,0
2017,Jordan,Riots,Violent demonstration,"31,1106","35,8385",1,0
2017,Jordan,Riots,Violent demonstration,"31,8608","36,8739",1,0
2017,Jordan,Riots,Violent demonstration,"32,4735","35,8353",1,0
2017,Jordan,Strategic developments,Agreement,"32,4735","35,8353",1,0
2017,Jordan,Strategic developments,Disrupted weapons use,"32,4735","35,8353",1,0
2017,Jordan,Strategic developments,Disrupted weapons use,"32,5408","38,1525",1,0
2017,Jordan,Violence against civilians,Attack,"32,4735","35,8353",1,0
2017,Kuwait,Protests,Peaceful protest,"29,3117","48,0552",1,0
2017,Kuwait,Protests,Peaceful protest,"29,3474","47,9688",3,0
2017,Lebanon,Battles,Armed clash,"33,2832","35,4971",1,0
2017,Lebanon,Battles,Armed clash,"33,3416","35,3035",33,24
2017,Lebanon,Battles,Armed clash,"33,6407","35,8097",1,0
2017,Lebanon,Battles,Armed clash,"33,8513","35,6478",6,5
2017,Lebanon,Battles,Armed clash,"33,8886","35,5016",1,0
2017,Lebanon,Battles,Armed clash,"34,1673","36,2993",40,97
2017,Lebanon,Battles,Armed clash,"34,3195","35,9369",6,2
2017,Lebanon,Battles,Armed clash,"34,5499","36,1901",7,2
2017,Lebanon,Battles,Government regains territory,"34,1673","36,2993",9,15
2017,Lebanon,Battles,Non-state actor overtakes territory,"34,1673","36,2993",10,143
2017,Lebanon,Explosions/Remote violence,Air/drone strike,"33,2832","35,4971",1,0
2017,Lebanon,Explosions/Remote violence,Air/drone strike,"33,3416","35,3035",2,0
2017,Lebanon,Explosions/Remote violence,Air/drone strike,"34,1673","36,2993",15,6
2017,Lebanon,Explosions/Remote violence,Grenade,"33,3416","35,3035",2,0
2017,Lebanon,Explosions/Remote violence,Grenade,"33,6407","35,8097",1,0
2017,Lebanon,Explosions/Remote violence,Grenade,"34,1673","36,2993",1,0
2017,Lebanon,Explosions/Remote violence,Remote explosive/landmine/IED,"33,2832","35,4971",1,0
